Landroid/widget/Switch->getCompoundPaddingRight,36060
Landroid/widget/Switch->getShowText,36061
Landroid/widget/Switch->getSplitTrack,36062
Landroid/widget/Switch->getSwitchMinWidth,36063
Landroid/widget/Switch->getSwitchPadding,36064
Landroid/widget/Switch->getTextOff,36065
Landroid/widget/Switch->getTextOn,36066
Landroid/widget/Switch->getThumbDrawable,36067
Landroid/widget/Switch->getThumbTextPadding,36068
Landroid/widget/Switch->getThumbTintBlendMode,36069
Landroid/widget/Switch->getThumbTintList,36070
Landroid/widget/Switch->getThumbTintMode,36071
Landroid/widget/Switch->getTrackDrawable,36072
Landroid/widget/Switch->getTrackTintBlendMode,36073
Landroid/widget/Switch->getTrackTintList,36074
Landroid/widget/Switch->getTrackTintMode,36075
Landroid/widget/Switch->jumpDrawablesToCurrentState,36076
Landroid/widget/Switch->onMeasure,36077
Landroid/widget/Switch->onTouchEvent,36078
Landroid/widget/Switch->setChecked,36079
Landroid/widget/Switch->setShowText,36080
Landroid/widget/Switch->setSplitTrack,36081
Landroid/widget/Switch->setSwitchMinWidth,36082
Landroid/widget/Switch->setSwitchPadding,36083
Landroid/widget/Switch->setSwitchTextAppearance,36084
Landroid/widget/Switch->setSwitchTypeface,36085
Landroid/widget/Switch->setTextOff,36086
Landroid/widget/Switch->setTextOn,36087
Landroid/widget/Switch->setThumbDrawable,36088
Landroid/widget/Switch->setThumbResource,36089
Landroid/widget/Switch->setThumbTextPadding,36090
Landroid/widget/Switch->setThumbTintBlendMode,36091
Landroid/widget/Switch->setThumbTintList,36092
Landroid/widget/Switch->setThumbTintMode,36093
Landroid/widget/Switch->setTrackDrawable,36094
Landroid/widget/Switch->setTrackResource,36095
Landroid/widget/Switch->setTrackTintBlendMode,36096
Landroid/widget/Switch->setTrackTintList,36097
Landroid/widget/Switch->setTrackTintMode,36098
Landroid/widget/Switch->toggle,36099
Landroid/preference/SwitchPreference->getSwitchTextOff,36100
Landroid/preference/SwitchPreference->getSwitchTextOn,36101
Landroid/preference/SwitchPreference->setSwitchTextOff,36102
Landroid/preference/SwitchPreference->setSwitchTextOn,36103
Landroid/icu/text/SymbolTable->lookup,36104
Landroid/icu/text/SymbolTable->lookupMatcher,36105
Landroid/icu/text/SymbolTable->parseReference,36106
Landroid/content/SyncAdapterType->allowParallelSyncs,36107
Landroid/content/SyncAdapterType->describeContents,36108
Landroid/content/SyncAdapterType->equals,36109
Landroid/content/SyncAdapterType->getSettingsActivity,36110
Landroid/content/SyncAdapterType->hashCode,36111
Landroid/content/SyncAdapterType->isAlwaysSyncable,36112
Landroid/content/SyncAdapterType->isUserVisible,36113
Landroid/content/SyncAdapterType->newKey,36114
Landroid/content/SyncAdapterType->supportsUploading,36115
Landroid/content/SyncAdapterType->toString,36116
Landroid/content/SyncAdapterType->writeToParcel,36117
Landroid/content/SyncContext->getSyncContextBinder,36118
Landroid/content/SyncContext->onFinished,36119
Ljava/util/concurrent/SynchronousQueue->clear,36120
Ljava/util/concurrent/SynchronousQueue->contains,36121
Ljava/util/concurrent/SynchronousQueue->containsAll,36122
Ljava/util/concurrent/SynchronousQueue->drainTo,36123
Ljava/util/concurrent/SynchronousQueue->isEmpty,36124
Ljava/util/concurrent/SynchronousQueue->iterator,36125
Ljava/util/concurrent/SynchronousQueue->offer,36126
Ljava/util/concurrent/SynchronousQueue->peek,36127
Ljava/util/concurrent/SynchronousQueue->poll,36128
Ljava/util/concurrent/SynchronousQueue->put,36129
Ljava/util/concurrent/SynchronousQueue->remainingCapacity,36130
Ljava/util/concurrent/SynchronousQueue->remove,36131
Ljava/util/concurrent/SynchronousQueue->removeAll,36132
Ljava/util/concurrent/SynchronousQueue->retainAll,36133
Ljava/util/concurrent/SynchronousQueue->size,36134
Ljava/util/concurrent/SynchronousQueue->spliterator,36135
Ljava/util/concurrent/SynchronousQueue->take,36136
Ljava/util/concurrent/SynchronousQueue->toArray,36137
Ljava/util/concurrent/SynchronousQueue->toString,36138
Landroid/media/SyncParams->allowDefaults,36139
Landroid/media/SyncParams->getAudioAdjustMode,36140
Landroid/media/SyncParams->getFrameRate,36141
Landroid/media/SyncParams->getSyncSource,36142
Landroid/media/SyncParams->getTolerance,36143
Landroid/media/SyncParams->setAudioAdjustMode,36144
Landroid/media/SyncParams->setFrameRate,36145
Landroid/media/SyncParams->setSyncSource,36146
Landroid/media/SyncParams->setTolerance,36147
Landroid/content/SyncRequest->describeContents,36148
Landroid/content/SyncRequest->writeToParcel,36149
Landroid/content/SyncRequest/Builder->build,36150
Landroid/content/SyncRequest/Builder->setDisallowMetered,36151
Landroid/content/SyncRequest/Builder->setExpedited,36152
Landroid/content/SyncRequest/Builder->setExtras,36153
Landroid/content/SyncRequest/Builder->setIgnoreBackoff,36154
Landroid/content/SyncRequest/Builder->setIgnoreSettings,36155
Landroid/content/SyncRequest/Builder->setManual,36156
Landroid/content/SyncRequest/Builder->setNoRetry,36157
Landroid/content/SyncRequest/Builder->setRequiresCharging,36158
Landroid/content/SyncRequest/Builder->setSyncAdapter,36159
Landroid/content/SyncRequest/Builder->syncOnce,36160
Landroid/content/SyncRequest/Builder->syncPeriodic,36161
Landroid/content/SyncResult->clear,36162
Landroid/content/SyncResult->describeContents,36163
Landroid/content/SyncResult->hasError,36164
Landroid/content/SyncResult->hasHardError,36165
Landroid/content/SyncResult->hasSoftError,36166
Landroid/content/SyncResult->madeSomeProgress,36167
Landroid/content/SyncResult->toDebugString,36168
Landroid/content/SyncResult->toString,36169
Landroid/content/SyncResult->writeToParcel,36170
Landroid/provider/SyncStateContract/Helpers->get,36171
Landroid/provider/SyncStateContract/Helpers->getWithUri,36172
Landroid/provider/SyncStateContract/Helpers->insert,36173
Landroid/provider/SyncStateContract/Helpers->newSetOperation,36174
Landroid/provider/SyncStateContract/Helpers->newUpdateOperation,36175
Landroid/provider/SyncStateContract/Helpers->set,36176
Landroid/provider/SyncStateContract/Helpers->update,36177
Landroid/content/SyncStats->clear,36178
Landroid/content/SyncStats->describeContents,36179
Landroid/content/SyncStats->toString,36180
Landroid/content/SyncStats->writeToParcel,36181
Landroid/content/SyncStatusObserver->onStatusChanged,36182
Landroid/speech/tts/SynthesisCallback->audioAvailable,36183
Landroid/speech/tts/SynthesisCallback->done,36184
Landroid/speech/tts/SynthesisCallback->error,36185
Landroid/speech/tts/SynthesisCallback->getMaxBufferSize,36186
Landroid/speech/tts/SynthesisCallback->hasFinished,36187
Landroid/speech/tts/SynthesisCallback->hasStarted,36188
Landroid/speech/tts/SynthesisCallback->rangeStart,36189
Landroid/speech/tts/SynthesisCallback->start,36190
Landroid/speech/tts/SynthesisRequest->getCallerUid,36191
Landroid/speech/tts/SynthesisRequest->getCharSequenceText,36192
Landroid/speech/tts/SynthesisRequest->getCountry,36193
Landroid/speech/tts/SynthesisRequest->getLanguage,36194
Landroid/speech/tts/SynthesisRequest->getParams,36195
Landroid/speech/tts/SynthesisRequest->getPitch,36196
Landroid/speech/tts/SynthesisRequest->getSpeechRate,36197
Landroid/speech/tts/SynthesisRequest->getText,36198
Landroid/speech/tts/SynthesisRequest->getVariant,36199
Landroid/speech/tts/SynthesisRequest->getVoiceName,36200
Ljava/lang/System->arraycopy,36201
Ljava/lang/System->clearProperty,36202
Ljava/lang/System->console,36203
Ljava/lang/System->currentTimeMillis,36204
Ljava/lang/System->exit,36205
Ljava/lang/System->gc,36206
Ljava/lang/System->getProperties,36207
Ljava/lang/System->getProperty,36208
Ljava/lang/System->getSecurityManager,36209
Ljava/lang/System->getenv,36210
Ljava/lang/System->identityHashCode,36211
Ljava/lang/System->inheritedChannel,36212
Ljava/lang/System->lineSeparator,36213
Ljava/lang/System->load,36214
Ljava/lang/System->loadLibrary,36215
Ljava/lang/System->mapLibraryName,36216
Ljava/lang/System->nanoTime,36217
Ljava/lang/System->runFinalization,36218
Ljava/lang/System->runFinalizersOnExit,36219
Ljava/lang/System->setErr,36220
Ljava/lang/System->setIn,36221
Ljava/lang/System->setOut,36222
Ljava/lang/System->setProperties,36223
Ljava/lang/System->setProperty,36224
Ljava/lang/System->setSecurityManager,36225
Landroid/os/SystemClock->currentGnssTimeClock,36226
Landroid/os/SystemClock->currentThreadTimeMillis,36227
Landroid/os/SystemClock->elapsedRealtime,36228
Landroid/os/SystemClock->elapsedRealtimeNanos,36229
Landroid/os/SystemClock->setCurrentTimeMillis,36230
Landroid/os/SystemClock->sleep,36231
Landroid/os/SystemClock->uptimeMillis,36232
Landroid/graphics/fonts/SystemFonts->getAvailableFonts,36233
Landroid/os/health/SystemHealthManager->takeMyUidSnapshot,36234
Landroid/os/health/SystemHealthManager->takeUidSnapshot,36235
Landroid/os/health/SystemHealthManager->takeUidSnapshots,36236
Landroid/app/admin/SystemUpdateInfo->describeContents,36237
Landroid/app/admin/SystemUpdateInfo->equals,36238
Landroid/app/admin/SystemUpdateInfo->getReceivedTime,36239
Landroid/app/admin/SystemUpdateInfo->getSecurityPatchState,36240
Landroid/app/admin/SystemUpdateInfo->hashCode,36241
Landroid/app/admin/SystemUpdateInfo->toString,36242
Landroid/app/admin/SystemUpdateInfo->writeToParcel,36243
Landroid/app/admin/SystemUpdatePolicy->createAutomaticInstallPolicy,36244
Landroid/app/admin/SystemUpdatePolicy->createPostponeInstallPolicy,36245
Landroid/app/admin/SystemUpdatePolicy->createWindowedInstallPolicy,36246
Landroid/app/admin/SystemUpdatePolicy->describeContents,36247
Landroid/app/admin/SystemUpdatePolicy->getFreezePeriods,36248
Landroid/app/admin/SystemUpdatePolicy->getInstallWindowEnd,36249
Landroid/app/admin/SystemUpdatePolicy->getInstallWindowStart,36250
Landroid/app/admin/SystemUpdatePolicy->getPolicyType,36251
Landroid/app/admin/SystemUpdatePolicy->setFreezePeriods,36252
Landroid/app/admin/SystemUpdatePolicy->toString,36253
Landroid/app/admin/SystemUpdatePolicy->writeToParcel,36254
Landroid/app/admin/SystemUpdatePolicy/ValidationFailedException->describeContents,36255
Landroid/app/admin/SystemUpdatePolicy/ValidationFailedException->getErrorCode,36256
Landroid/app/admin/SystemUpdatePolicy/ValidationFailedException->writeToParcel,36257
Landroid/app/TabActivity->getTabHost,36258
Landroid/app/TabActivity->getTabWidget,36259
Landroid/app/TabActivity->onContentChanged,36260
Landroid/app/TabActivity->setDefaultTab,36261
Landroid/widget/TabHost->addTab,36262
Landroid/widget/TabHost->clearAllTabs,36263
Landroid/widget/TabHost->dispatchKeyEvent,36264
Landroid/widget/TabHost->dispatchWindowFocusChanged,36265
Landroid/widget/TabHost->getAccessibilityClassName,36266
Landroid/widget/TabHost->getCurrentTab,36267
Landroid/widget/TabHost->getCurrentTabTag,36268
Landroid/widget/TabHost->getCurrentTabView,36269
Landroid/widget/TabHost->getCurrentView,36270
Landroid/widget/TabHost->getTabContentView,36271
Landroid/widget/TabHost->getTabWidget,36272
Landroid/widget/TabHost->newTabSpec,36273
Landroid/widget/TabHost->onTouchModeChanged,36274
Landroid/widget/TabHost->setCurrentTab,36275
Landroid/widget/TabHost->setCurrentTabByTag,36276
Landroid/widget/TabHost->setOnTabChangedListener,36277
Landroid/widget/TabHost->setup,36278
Landroid/widget/TabHost/OnTabChangeListener->onTabChanged,36279
Landroid/widget/TabHost/TabContentFactory->createTabContent,36280
Landroid/widget/TabHost/TabSpec->getTag,36281
Landroid/widget/TabHost/TabSpec->setContent,36282
Landroid/widget/TabHost/TabSpec->setIndicator,36283
Landroid/widget/TableLayout->addView,36284
Landroid/widget/TableLayout->generateLayoutParams,36285
Landroid/widget/TableLayout->getAccessibilityClassName,36286
Landroid/widget/TableLayout->isColumnCollapsed,36287
Landroid/widget/TableLayout->isColumnShrinkable,36288
Landroid/widget/TableLayout->isColumnStretchable,36289
Landroid/widget/TableLayout->isShrinkAllColumns,36290
Landroid/widget/TableLayout->isStretchAllColumns,36291
Landroid/widget/TableLayout->requestLayout,36292
Landroid/widget/TableLayout->setColumnCollapsed,36293
Landroid/widget/TableLayout->setColumnShrinkable,36294
Landroid/widget/TableLayout->setColumnStretchable,36295
Landroid/widget/TableLayout->setOnHierarchyChangeListener,36296
Landroid/widget/TableLayout->setShrinkAllColumns,36297
Landroid/widget/TableLayout->setStretchAllColumns,36298
Landroid/widget/TableRow->generateLayoutParams,36299
Landroid/widget/TableRow->getAccessibilityClassName,36300
Landroid/widget/TableRow->getVirtualChildAt,36301
Landroid/widget/TableRow->getVirtualChildCount,36302
Landroid/widget/TableRow->setOnHierarchyChangeListener,36303
Landroid/text/style/TabStopSpan->getTabStop,36304
Landroid/text/style/TabStopSpan/Standard->getTabStop,36305
Landroid/widget/TabWidget->addView,36306
Landroid/widget/TabWidget->childDrawableStateChanged,36307
Landroid/widget/TabWidget->dispatchDraw,36308
Landroid/widget/TabWidget->focusCurrentTab,36309
Landroid/widget/TabWidget->getAccessibilityClassName,36310
Landroid/widget/TabWidget->getChildTabViewAt,36311
Landroid/widget/TabWidget->getLeftStripDrawable,36312
Landroid/widget/TabWidget->getRightStripDrawable,36313
Landroid/widget/TabWidget->getTabCount,36314
Landroid/widget/TabWidget->isStripEnabled,36315
Landroid/widget/TabWidget->onFocusChange,36316
Landroid/widget/TabWidget->onResolvePointerIcon,36317
Landroid/widget/TabWidget->removeAllViews,36318
Landroid/widget/TabWidget->setCurrentTab,36319
Landroid/widget/TabWidget->setDividerDrawable,36320
Landroid/widget/TabWidget->setEnabled,36321
Landroid/widget/TabWidget->setLeftStripDrawable,36322
Landroid/widget/TabWidget->setRightStripDrawable,36323
Landroid/widget/TabWidget->setStripEnabled,36324
Landroid/nfc/Tag->describeContents,36325
Landroid/nfc/Tag->getId,36326
Landroid/nfc/Tag->getTechList,36327
Landroid/nfc/Tag->toString,36328
Landroid/nfc/Tag->writeToParcel,36329
Landroid/nfc/tech/TagTechnology->close,36330
Landroid/nfc/tech/TagTechnology->connect,36331
Landroid/nfc/tech/TagTechnology->getTag,36332
Landroid/nfc/tech/TagTechnology->isConnected,36333
Landroid/icu/util/TaiwanCalendar->getType,36334
Ljava/lang/annotation/Target->value,36335
Landroid/app/TaskInfo->toString,36336
Landroid/app/TaskStackBuilder->addNextIntent,36337
Landroid/app/TaskStackBuilder->addNextIntentWithParentStack,36338
Landroid/app/TaskStackBuilder->addParentStack,36339
Landroid/app/TaskStackBuilder->create,36340
Landroid/app/TaskStackBuilder->editIntentAt,36341
Landroid/app/TaskStackBuilder->getIntentCount,36342
Landroid/app/TaskStackBuilder->getIntents,36343
Landroid/app/TaskStackBuilder->getPendingIntent,36344
Landroid/app/TaskStackBuilder->startActivities,36345
Landroid/telecom/TelecomManager->acceptHandover,36346
Landroid/telecom/TelecomManager->acceptRingingCall,36347
Landroid/telecom/TelecomManager->addNewIncomingCall,36348
Landroid/telecom/TelecomManager->cancelMissedCallsNotification,36349
Landroid/telecom/TelecomManager->createManageBlockedNumbersIntent,36350
Landroid/telecom/TelecomManager->endCall,36351
Landroid/telecom/TelecomManager->getAdnUriForPhoneAccount,36352
Landroid/telecom/TelecomManager->getCallCapablePhoneAccounts,36353
Landroid/telecom/TelecomManager->getDefaultDialerPackage,36354
Landroid/telecom/TelecomManager->getDefaultOutgoingPhoneAccount,36355
Landroid/telecom/TelecomManager->getLine1Number,36356
Landroid/telecom/TelecomManager->getPhoneAccount,36357
Landroid/telecom/TelecomManager->getSelfManagedPhoneAccounts,36358
Landroid/telecom/TelecomManager->getSimCallManager,36359
Landroid/telecom/TelecomManager->getSystemDialerPackage,36360
Landroid/telecom/TelecomManager->getUserSelectedOutgoingPhoneAccount,36361
Landroid/telecom/TelecomManager->getVoiceMailNumber,36362
Landroid/telecom/TelecomManager->handleMmi,36363
Landroid/telecom/TelecomManager->isInCall,36364
Landroid/telecom/TelecomManager->isInManagedCall,36365
Landroid/telecom/TelecomManager->isIncomingCallPermitted,36366
Landroid/telecom/TelecomManager->isOutgoingCallPermitted,36367
Landroid/telecom/TelecomManager->isTtySupported,36368
Landroid/telecom/TelecomManager->isVoiceMailNumber,36369
Landroid/telecom/TelecomManager->placeCall,36370
Landroid/telecom/TelecomManager->registerPhoneAccount,36371
Landroid/telecom/TelecomManager->showInCallScreen,36372
Landroid/telecom/TelecomManager->silenceRinger,36373
Landroid/telecom/TelecomManager->unregisterPhoneAccount,36374
Landroid/provider/Telephony/CarrierId->getSpecificCarrierIdUriForSubscriptionId,36375
Landroid/provider/Telephony/CarrierId->getUriForSubscriptionId,36376
Landroid/provider/Telephony/ServiceStateTable->getUriForSubscriptionId,36377
Landroid/provider/Telephony/ServiceStateTable->getUriForSubscriptionIdAndField,36378
Landroid/provider/Telephony/Sms->getDefaultSmsPackage,36379
Landroid/provider/Telephony/Sms/Intents->getMessagesFromIntent,36380
Landroid/provider/Telephony/Threads->getOrCreateThreadId,36381
Landroid/telephony/TelephonyManager->canChangeDtmfToneLength,36382
Landroid/telephony/TelephonyManager->createForPhoneAccountHandle,36383
Landroid/telephony/TelephonyManager->createForSubscriptionId,36384
Landroid/telephony/TelephonyManager->doesSwitchMultiSimConfigTriggerReboot,36385
Landroid/telephony/TelephonyManager->getAllCellInfo,36386
Landroid/telephony/TelephonyManager->getCallState,36387
Landroid/telephony/TelephonyManager->getCardIdForDefaultEuicc,36388
Landroid/telephony/TelephonyManager->getCarrierConfig,36389
Landroid/telephony/TelephonyManager->getCarrierIdFromSimMccMnc,36390
Landroid/telephony/TelephonyManager->getCellLocation,36391
Landroid/telephony/TelephonyManager->getDataActivity,36392
Landroid/telephony/TelephonyManager->getDataNetworkType,36393
Landroid/telephony/TelephonyManager->getDataState,36394
Landroid/telephony/TelephonyManager->getDeviceId,36395
Landroid/telephony/TelephonyManager->getDeviceSoftwareVersion,36396
Landroid/telephony/TelephonyManager->getEmergencyNumberList,36397
Landroid/telephony/TelephonyManager->getForbiddenPlmns,36398
Landroid/telephony/TelephonyManager->getGroupIdLevel1,36399
Landroid/telephony/TelephonyManager->getIccAuthentication,36400
Landroid/telephony/TelephonyManager->getImei,36401
Landroid/telephony/TelephonyManager->getLine1Number,36402
Landroid/telephony/TelephonyManager->getManufacturerCode,36403
Landroid/telephony/TelephonyManager->getMeid,36404
Landroid/telephony/TelephonyManager->getMmsUAProfUrl,36405
Landroid/telephony/TelephonyManager->getMmsUserAgent,36406
Landroid/telephony/TelephonyManager->getNai,36407
Landroid/telephony/TelephonyManager->getNetworkCountryIso,36408
Landroid/telephony/TelephonyManager->getNetworkOperator,36409
Landroid/telephony/TelephonyManager->getNetworkOperatorName,36410
Landroid/telephony/TelephonyManager->getNetworkSpecifier,36411
Landroid/telephony/TelephonyManager->getNetworkType,36412
Landroid/telephony/TelephonyManager->getPhoneCount,36413
Landroid/telephony/TelephonyManager->getPhoneType,36414
Landroid/telephony/TelephonyManager->getPreferredOpportunisticDataSubscription,36415
Landroid/telephony/TelephonyManager->getServiceState,36416
Landroid/telephony/TelephonyManager->getSignalStrength,36417
Landroid/telephony/TelephonyManager->getSimCarrierId,36418
Landroid/telephony/TelephonyManager->getSimCarrierIdName,36419
Landroid/telephony/TelephonyManager->getSimCountryIso,36420
Landroid/telephony/TelephonyManager->getSimOperator,36421
Landroid/telephony/TelephonyManager->getSimOperatorName,36422
Landroid/telephony/TelephonyManager->getSimSerialNumber,36423
Landroid/telephony/TelephonyManager->getSimSpecificCarrierId,36424
Landroid/telephony/TelephonyManager->getSimSpecificCarrierIdName,36425
Landroid/telephony/TelephonyManager->getSimState,36426
Landroid/telephony/TelephonyManager->getSubscriberId,36427
Landroid/telephony/TelephonyManager->getTypeAllocationCode,36428
Landroid/telephony/TelephonyManager->getUiccCardsInfo,36429
Landroid/telephony/TelephonyManager->getVisualVoicemailPackageName,36430
Landroid/telephony/TelephonyManager->getVoiceMailAlphaTag,36431
Landroid/telephony/TelephonyManager->getVoiceMailNumber,36432
Landroid/telephony/TelephonyManager->getVoiceNetworkType,36433
Landroid/telephony/TelephonyManager->getVoicemailRingtoneUri,36434
Landroid/telephony/TelephonyManager->hasCarrierPrivileges,36435
Landroid/telephony/TelephonyManager->hasIccCard,36436
Landroid/telephony/TelephonyManager->iccCloseLogicalChannel,36437
Landroid/telephony/TelephonyManager->iccExchangeSimIO,36438
Landroid/telephony/TelephonyManager->iccOpenLogicalChannel,36439
Landroid/telephony/TelephonyManager->iccTransmitApduBasicChannel,36440
Landroid/telephony/TelephonyManager->iccTransmitApduLogicalChannel,36441
Landroid/telephony/TelephonyManager->isConcurrentVoiceAndDataSupported,36442
Landroid/telephony/TelephonyManager->isDataEnabled,36443
Landroid/telephony/TelephonyManager->isDataRoamingEnabled,36444
Landroid/telephony/TelephonyManager->isEmergencyNumber,36445
Landroid/telephony/TelephonyManager->isHearingAidCompatibilitySupported,36446
Landroid/telephony/TelephonyManager->isMultiSimSupported,36447
Landroid/telephony/TelephonyManager->isNetworkRoaming,36448
Landroid/telephony/TelephonyManager->isRttSupported,36449
Landroid/telephony/TelephonyManager->isSmsCapable,36450
Landroid/telephony/TelephonyManager->isTtyModeSupported,36451
Landroid/telephony/TelephonyManager->isVoiceCapable,36452
Landroid/telephony/TelephonyManager->isVoicemailVibrationEnabled,36453
Landroid/telephony/TelephonyManager->isWorldPhone,36454
Landroid/telephony/TelephonyManager->listen,36455
Landroid/telephony/TelephonyManager->requestCellInfoUpdate,36456
Landroid/telephony/TelephonyManager->requestNetworkScan,36457
Landroid/telephony/TelephonyManager->sendDialerSpecialCode,36458
Landroid/telephony/TelephonyManager->sendEnvelopeWithStatus,36459
Landroid/telephony/TelephonyManager->sendUssdRequest,36460
Landroid/telephony/TelephonyManager->sendVisualVoicemailSms,36461
Landroid/telephony/TelephonyManager->setDataEnabled,36462
Landroid/telephony/TelephonyManager->setLine1NumberForDisplay,36463
Landroid/telephony/TelephonyManager->setNetworkSelectionModeAutomatic,36464
Landroid/telephony/TelephonyManager->setNetworkSelectionModeManual,36465
Landroid/telephony/TelephonyManager->setOperatorBrandOverride,36466
Landroid/telephony/TelephonyManager->setPreferredNetworkTypeToGlobal,36467
Landroid/telephony/TelephonyManager->setPreferredOpportunisticDataSubscription,36468
Landroid/telephony/TelephonyManager->setVisualVoicemailSmsFilterSettings,36469
Landroid/telephony/TelephonyManager->setVoiceMailNumber,36470
Landroid/telephony/TelephonyManager->setVoicemailRingtoneUri,36471
Landroid/telephony/TelephonyManager->setVoicemailVibrationEnabled,36472
Landroid/telephony/TelephonyManager->switchMultiSimConfig,36473
Landroid/telephony/TelephonyManager->updateAvailableNetworks,36474
Landroid/telephony/TelephonyManager/CellInfoCallback->onCellInfo,36475
Landroid/telephony/TelephonyManager/CellInfoCallback->onError,36476
Landroid/telephony/TelephonyManager/UssdResponseCallback->onReceiveUssdResponse,36477
Landroid/telephony/TelephonyManager/UssdResponseCallback->onReceiveUssdResponseFailed,36478
Landroid/telephony/TelephonyScanManager/NetworkScanCallback->onComplete,36479
Landroid/telephony/TelephonyScanManager/NetworkScanCallback->onError,36480
Landroid/telephony/TelephonyScanManager/NetworkScanCallback->onResults,36481
Ljavax/xml/transform/Templates->getOutputProperties,36482
Ljavax/xml/transform/Templates->newTransformer,36483
Ljavax/xml/transform/sax/TemplatesHandler->getSystemId,36484
Ljavax/xml/transform/sax/TemplatesHandler->getTemplates,36485
Ljavax/xml/transform/sax/TemplatesHandler->setSystemId,36486
Ljava/time/temporal/Temporal->isSupported,36487
Ljava/time/temporal/Temporal->minus,36488
Ljava/time/temporal/Temporal->plus,36489
Ljava/time/temporal/Temporal->until,36490
Ljava/time/temporal/Temporal->with,36491
Ljava/time/temporal/TemporalAccessor->get,36492
Ljava/time/temporal/TemporalAccessor->getLong,36493
Ljava/time/temporal/TemporalAccessor->isSupported,36494
Ljava/time/temporal/TemporalAccessor->query,36495
Ljava/time/temporal/TemporalAccessor->range,36496
Ljava/time/temporal/TemporalAdjuster->adjustInto,36497
Ljava/time/temporal/TemporalAdjusters->dayOfWeekInMonth,36498
Ljava/time/temporal/TemporalAdjusters->firstDayOfMonth,36499
Ljava/time/temporal/TemporalAdjusters->firstDayOfNextMonth,36500
Ljava/time/temporal/TemporalAdjusters->firstDayOfNextYear,36501
Ljava/time/temporal/TemporalAdjusters->firstDayOfYear,36502
Ljava/time/temporal/TemporalAdjusters->firstInMonth,36503
Ljava/time/temporal/TemporalAdjusters->lastDayOfMonth,36504
Ljava/time/temporal/TemporalAdjusters->lastDayOfYear,36505
Ljava/time/temporal/TemporalAdjusters->lastInMonth,36506
Ljava/time/temporal/TemporalAdjusters->next,36507
Ljava/time/temporal/TemporalAdjusters->nextOrSame,36508
Ljava/time/temporal/TemporalAdjusters->ofDateAdjuster,36509
Ljava/time/temporal/TemporalAdjusters->previous,36510
Ljava/time/temporal/TemporalAdjusters->previousOrSame,36511
Ljava/time/temporal/TemporalAmount->addTo,36512
Ljava/time/temporal/TemporalAmount->get,36513
Ljava/time/temporal/TemporalAmount->getUnits,36514
Ljava/time/temporal/TemporalAmount->subtractFrom,36515
Ljava/time/temporal/TemporalField->adjustInto,36516
Ljava/time/temporal/TemporalField->getBaseUnit,36517
Ljava/time/temporal/TemporalField->getDisplayName,36518
Ljava/time/temporal/TemporalField->getFrom,36519
Ljava/time/temporal/TemporalField->getRangeUnit,36520
Ljava/time/temporal/TemporalField->isDateBased,36521
Ljava/time/temporal/TemporalField->isSupportedBy,36522
Ljava/time/temporal/TemporalField->isTimeBased,36523
Ljava/time/temporal/TemporalField->range,36524
Ljava/time/temporal/TemporalField->rangeRefinedBy,36525
Ljava/time/temporal/TemporalField->resolve,36526
Ljava/time/temporal/TemporalField->toString,36527
Ljava/time/temporal/TemporalQueries->chronology,36528
Ljava/time/temporal/TemporalQueries->localDate,36529
Ljava/time/temporal/TemporalQueries->localTime,36530
Ljava/time/temporal/TemporalQueries->offset,36531
Ljava/time/temporal/TemporalQueries->precision,36532
Ljava/time/temporal/TemporalQueries->zone,36533
Ljava/time/temporal/TemporalQueries->zoneId,36534
Ljava/time/temporal/TemporalQuery->queryFrom,36535
Ljava/time/temporal/TemporalUnit->addTo,36536
Ljava/time/temporal/TemporalUnit->between,36537
Ljava/time/temporal/TemporalUnit->getDuration,36538
Ljava/time/temporal/TemporalUnit->isDateBased,36539
Ljava/time/temporal/TemporalUnit->isDurationEstimated,36540
Ljava/time/temporal/TemporalUnit->isSupportedBy,36541
Ljava/time/temporal/TemporalUnit->isTimeBased,36542
Ljava/time/temporal/TemporalUnit->toString,36543
Ljunit/framework/Test->countTestCases,36544
Ljunit/framework/Test->run,36545
Ljunit/framework/TestCase->countTestCases,36546
Ljunit/framework/TestCase->getName,36547
Ljunit/framework/TestCase->run,36548
Ljunit/framework/TestCase->runBare,36549
Ljunit/framework/TestCase->setName,36550
Ljunit/framework/TestCase->toString,36551
Ljunit/framework/TestFailure->exceptionMessage,36552
Ljunit/framework/TestFailure->failedTest,36553
Ljunit/framework/TestFailure->isFailure,36554
Ljunit/framework/TestFailure->thrownException,36555
Ljunit/framework/TestFailure->toString,36556
Ljunit/framework/TestFailure->trace,36557
Ljunit/framework/TestListener->addError,36558
Ljunit/framework/TestListener->addFailure,36559
Ljunit/framework/TestListener->endTest,36560
Ljunit/framework/TestListener->startTest,36561
Landroid/os/TestLooperManager->execute,36562
Landroid/os/TestLooperManager->getMessageQueue,36563
Landroid/os/TestLooperManager->hasMessages,36564
Landroid/os/TestLooperManager->next,36565
Landroid/os/TestLooperManager->recycle,36566
Landroid/os/TestLooperManager->release,36567
Landroid/test/suitebuilder/TestMethod->createTest,36568
Landroid/test/suitebuilder/TestMethod->equals,36569
Landroid/test/suitebuilder/TestMethod->getAnnotation,36570
Landroid/test/suitebuilder/TestMethod->getEnclosingClass,36571
Landroid/test/suitebuilder/TestMethod->getEnclosingClassname,36572
Landroid/test/suitebuilder/TestMethod->getName,36573
